text,label
bu banmak cidden geçmek değil ben o üzülmek,0
user diğer tweet e kahkaha atmak bitmek yeni tweet atmak hız,0
sikmek se bile takmak sati,1
user yanlışlıkla i̇zmit e gelmek bura hava kapalı,0
user se ben bir kaç işte,0
bu aynen kelime bula allah razı olmak,0
bu sonra araba esrar zam sigara gelmek sigar,0
güneş var fakat insan karanlık,0
user user se biz anlaşmak az gitmek biz sortie yetim öksüz bırakmak olur çay ucuz bira mutlu,0
user pişman olmak gitmek güzelim maki,0
şûra video atamak video önünden arka olmak bilmek varmak çöz bilmek yardımcı olmak baş sak düşmek hafıza kaybetmek olmak,1
millet engellemek ben özellik jack siz sorumak mu hesap askı de fazla kurcalamak herşey,0
user i bu namlu beslemek şarjör kamyon kadar olmak,0
güzel şey hemen bitmek tatil bitmek,0
ne olur olmak ne yapmak se kimse can orospu,1
kıbrıs kadar kolay bir şekil türk halk yapılanmak görmez siz tweet barışmak nara atamak devlet kafa tutmak devam etmek rum türk düşman keyif bir şekil siz izlemek,1
profil bakmak iki hane sahib davranış iç kendi biz bilmek bilir,0
dizi emek vermek üç beş çapulcu yedirmek,0
user user user bir hemcins bile böyle varmak peki diğer bu okumak sonra herkes şey biraz utanmak ah kör olası dil ne demek istemek o çekmek biraz site etmek istemek yürek nefes yaşamak kimse yaşamak dua,0
hey t a m a m kasmak bakmak,0
hangi rum taki imza,1
büte kalmak şükür dc iç alev yerine dönüşmek böyle keşke çan almak ben,0
user hatay dan künefe mers künefe kahramanmaraş dan dondurma rıza ha diyarbakır evlât istemek mübarek anne inmek yanında olmak mübarek ana,0
sadece ho yetmek tane futbol kelle ali ibret olmak user,0
hoca hazır dimi beklemek telefon artık sefer gelecek user,0
user yapılanmak kadın eş mal sadakat göstermek,0
user user user user user user user user user user user inek zaten bence gun fena anne nezaman kesin demek demek,1
ben çikolata mutlu etmek herkes sevmek,0
dört günde iki motosiklet rekor ben başkan,0
şenol ho tolgay i kadar aptal olmak anlamak ummak beşiktaş in hızlı hücum çıkma sağlamak tek yetenek ada tabi bazen hata pas yüz yüz iyi orta bugün oğuzhan yerine olmak herşey fark,1
user user ters sayılı yasmak olmak bir ad ileri gitmek yatmak kalkmak atamak tutmak biz aslî görev dönmek kabir girmek bir i̇nsa sorgu allah ait,0
user helâl olmak istemek se ben zekâ alev pezevenk üstlenmek,1
diz üç hafta yok herkes ben dâhil eski yeni sahne yüklemek final olur sadece bu yeni bölü fragman coşku eleştiri kaos ay düşünce bile berbat,0
bu akşam stadt hain bir stadt görmek ankara yerleşmek ö kadar ankaragücü alkışlamak oley hain,1
azerbaycan ermeni işgal bölge imar devlet bütçe milyar dolmak ayırmak,1
am ben boğaz kadar dolu ses saklamak ala bildirim yeter lan,1
user teşekkür saye hata,0
user mesel sevmek bir başkan yerine kaymak im atılmak ner demokrasi anlayış cidden,1
user user burun sümük silmek silmek solcu cenah linç etmek ağlamak bilir,1
akdere son yarış tabelâ dış kalmak kalmak teşvik banmak inandırıcı yalandan kamçı gayret at sürmek bir katkı olmak demek form değişim sonuç almak beklemek,0
göz yummak çekmek eziyet bilmek kimse parmak yok bu gitmek işkence kıl bile kıpırdamak bir sabah çeker darağacı çeker kendi bilmek suç ben rıfat ilgaz,0
el bok merak etmek,0
sürekli kim demek sevgili itmek,0
elif kesmek inşallah gitmek kurtulmak se,1
soldado ıslamak ekmek olmak rahat elemek gelmek alper de fay beklemek,0
yanlışlıkla var allah yapmak,0
bu saat ekmek almak gitmek kadar sevmek kahvaltı,0
sürekli karşı çıkmak yokuş aşağı kaykay şov orospu çocuk inşallah ters yön araba gelir durmak,1
toto iş soymak hissetmek bilmek sakız para alacak söylenmek bu örnek üzer bilmek su yüzmek sonuç orta yılmak evvel biraz bitcoin almak şu anmak o yok meselâ kendi kendi öğütmek am makina hâlbuki with tears of joy,1
bu lavuk garanti gâvur tohum,1
user barışmak bu se sonra kötü olur,0
user diyarbakır gizli içinde sohbet etmek reel görüşmek istemek bayan ara tek erkek aramak çift dm beklemek,0
sevmek kendi geri sevmek değil,0
yıldır pkk tutmak rehin bilmek varmı anlatmak varmı yok yandaş medya vurmak çatlamak patlamak misal aymak çıkmak yezid yapmak yahudi taktik mağdur oynamak şehit var ayak konuşmak yüz kalmak vali söylemek bu bilerek,1
user kitab adına bakmak evet doğru yalnız yürümek aşikâr,0
user user ben görmek foto doğu gün göstermek sanmak,0
user user mbit e kadar paket hat desteklemek mbit gerekmek paket genel hat kalite kopmak olmak demek banmak telefon tt port su anmak,0
gece yorgun sabah kırgın tam bugün yalnız,0
yalnız ben mevzu ner siyaset gelmek mevzu siyaset anlamak neyse,0
kutsal hayat erek bir anlam onmak peş gide sorumlu sela olmak sanmak güzel,0
sen yara kendi tedavi etmek sanmak gerek var,1
user kaşımak yapmak göt duymak güzelim yaşamak taşlamak saha elma,1
user biz galatasaray forma çıkarmak biz transfer etmek,1
bugün yeryüzü dökmek kanmak yağma ekosistem sorumlu yahudi i̇ngiliz şarlatan savunmak yeni dünya düze ad alt insan yutturmak ırk emperyalizm,1
arma ihanet uğramak rüzgârlamak o kadın rüzgârlamak soğuk kaptan emir verecek kala ben,0
karadeniz biri bilmek bakal eksik,0
tatil mi kan orospu se ben bilim olmak vicdan haysiyet şeref sikmek se ben ana rahim düşmek sebep o gece sabah sikmek mı lan bu banmak,1
user hak bir tespit,0
allah yarın ağlamak mutlu kadar arka galatasaray galatasaray,0
hangi aptal mazeret ikna etmek ateş söndürmek,0
ben karalamak devam etmek herkes banmak düşman etmek kaltak arka konuşu inanmak herkes,1
yahudi döl i̇ran yalamak birlikte uydurmak saçmalık inanmak bırakmak sakız ağız çıkarmak türki bok boğmak mahkûm türki halk yobaz bırakmak yâd böyle kabil devlet olmak devam etmek,1
ve dolmak varmak varmak takip,0
boy reklâm itmek abi uzun uzun ben im üzülmek yapmak,1
user sabır bilgi yanında şans olmak inşallah kardeş,0
ben ben maaş kesmek vergi alınmak beledi otobüs bile ben önce görgü medeniyet suriye arap nefret siz siz baş çıkarmak,1
tapu müdür tüm ihtiyaç karşılamak iş yoğun azaltmak gerekli eğitim almak kod etmek istihdam user user user user user,0
görev almak problem bir olur,0
kendi çocuk pahalı kolej ana sözde kürdistan vadetmek ermeni bozuntu,1
user oruç cami farz kılmak bakmak bura hollânda yan su içmek oruç tutmak,0
tayyip ülke batmak gâvur uşak allah siz belâ vermek siz toprak i̇nsa bizans artık şeytan asker köpeklemek,1
user olur olur dörtlemek,0
ner gün he haber yok bu sonra yan demek,0
eskiden boğa vermek cehalet herkes büyük büyük şimdi öğrenmek iyi yuvarlak cümle,0
omuz öpmek kadın taşımak yük hafiflemek bir kadı hayal,0
user user tema azmak ben sanmak koca,0
user evet sonra silmek o cevap,0
trabzon almak sonra kıskanmak transfer gs transfer si tek biz mi işlemek şimdi vay,1
abdullah gülmek aday olur bence rte oy vere gülmek bakmak öyle şey söylemek kadar olur,0
aşağı devlet yönetmek değişmek konuşmak şans olmak madam curie einstein tesla olur,0
bugün karne ala çocuk genç başar azim dolayı kutlamak allah gelecek güzel eylemek vatan millet hayır birey ülke hizmet etmek o nasip etmek eğitim hayat başarı daim olmak,0
yutmak olmak bilmek,0
bilemek kendi kendi sanmak user,0
user bırakmak tek kelime yüzlerce binlerce kelim ifade kelime,0
sinir şekil bozulmak ihtiyaç yok,0
bu hükûmet yunmak i̇ngiliz ermeni vermek,1
bu suriye ülke ala,1
user user kıymet destek dolayı teşekkür eder sayın vekil user user user user user,0
user kıymak görmek ilk dd,0
user evet görmek sanmak tag bir gün için tek bir tag yok o merak etmek açıkçası,0
gün içinde keyif şey sabah kahvaltı çay balkon keyif çay kahve okey çay ikindi çay papatya çay misafir i̇kra çay,0
ve sonra yarım kala cümle var,0
atmak kız değil atmak kalın boyun var boy önem biz değil,1
bir kere açık açık sevmek,0
user ay ben gerçekten özür dilmek se,0
başkan ali erbaş hoca olmak sevinmek papa olmak geçmiş olmak tweet kuyruk girmek gâvur zaman,1
user kız boş vakit varmak izlemek aşırı minnoş bir diz,0
ilgi sevgi asla sıkılmak saatlerce sevgili ilgilenmek o şakalaşmak bıkmak susmak haykırmak,0
user user user gebze böyle tweet atmak bili,0
tek istek okul bitirmek ben kimse tanımak bir yer yeni bir başlangıç yapmak,0
user real madrid hakem tarafından kollamak avrupa kupa ispanya,0
yarın iş gün meselâ çocukluk ta böyle dert var mi büyük dert acıkmak mis,0
user f üretmek demek geri laf,0
janssen milyon euro kiralamak bedel se boy oynamak doğru düzgün yazık olmak aziz batırmak kulüp allah bilmek yapmak se,1
user muhsin yazmak sivas ada ada allah rahmet eylemek mekân cennet olmak öyle de kardeş,0
istemek var istemek olmak şe olmak ara hayal etmek şe hayat ben yapmak ara bir boşluk fernando pessoa,0
user surat ekşi satmak kalkmak çikolata boyunca hep çokbilmiş ukalâ ve kibir kendi daha insan millet abuk subuk konuşmak vaaz işlemek yol herkes işlemek kötü gitmek zaman gerçek orta çıkmak,1
şimdi bitmek mi yolmak,0
birlikte yıldız saymak bitmek kalkmak,0
bu kürt değil ermeni asal örgüt intikam almak pkk kurmak şimdi kadar susmak artık devlet arka bari şimdi susmak,1
emir salak orospu çocuk melo orospu çocuk adams yazmak beyinsiz,1
user peki madem engellemek istemek se mecbur bırakmak ben neyse,0
millet deniz beach club gece kulüp am corona bitmek biz mi haber yok,1
user o bırakmak bugün yaklaşık dakka otobüs yolcu radyo açık muhalif söylem varmak,0
dönmek mümkün düşmek sevda,0
deprem sözde türk o çalışmak el i̇ngiliz vodafone nu zehir arap a uymak iş orta not yemek kayser,1
bu haf program akmak şöyle tartışmak çöz bulmak mükemmel bir şekil konuşmak başlamak gün falan sürmek konuşmak tartışmak tartışmak allah emanet olmak,0
user otostop kesin kızmak erkek olmak durmak,0
o bu duymak tavır fikir karar hemen değişmek kendi akıl hareket biri herhangi bir hareket ciddi almak ihtimal yok,0
bakmak çözmek yok düğü ben atmak dert,1
sevmek i̇nsa bahane üretmek uzaklaşmak sadece özgüven yer olmak insan yakışmak,0
bir anmak düş dernek yok başkan yok nasıl miting nasıl sokak ses dernek kaç kişi dinlemek biz ben geçen yılmak öğrenmek dernek varlık böyle dernek olmak imek bizlemek bura top mi yazmak deva,0
yağmur yağma beraber anne kış temiz yapmak sezon başlamak kolay gelmek,0
bugün kanki dünya yemek puşt ev çiğköfte foto atmak evre hedef yemek seven,1
siz çocuk siz siz gâvur icat i̇nstagram iş var sikmek gidi pilâv avuçlamak vicdan köpeklemek kim ahlak satmak muhakkak ahlak bu gerçek sekmek,1
user aynen keşke karşı taraf bu anlatmak,0
bir şark sırf dinlemek kadar kulak güzel deli kaçıncı evre,0
instagram ara demek başlamak geçişmek evre hatırlamak gün uyanmak herkes diyot,0
user doğu gü kutlu olmak mutlu olmak sene,0
user hayır nur direkt kapmak hediye şenlik foto yoksa,0
ün düşünür tuğçe kandemir demek uğrunda akmak kan durdurmak,1
herkes giymek zaman gitmek demek peki bu ben erzurum gide sormak,0
user ben iş çıkmak ev çıkmak kadar olur dm tarif etmek banmak abi ben bir yol,0
hoca yok sözleşmek hoca ben se kadro sanmak soru kurtulmak kadro,0
pkk piç finanse etmek bilmek ne çocuk bir grup ülke genel yakmak kül etmek orman tek kelim etmek etkin üzer siyaset kusmak,1
user küçük tatil fazla girmek teşekkür eder,0
user bu terörist hâlâ,1
üzülmek iyi böyle,0
biz gibi son fazla olur,0
user çanta şıkel fazladan varmak,0
bu sorumak uzun bir sessiz beraberinde getirmek fevzi paşa b plan var paşa demek sessiz bozmak b plan şu eğer yemek mağlup olur geri küçük bir birlik bırakmak o kadın çocuk amanos dağ agustos,0
ne kadar ermeni tohum varmak tweet alt top,1
bitcoin almak önce bu izlemek,0
user böyle samimi değil,1
dünya eleştiri yapmak gelmek gibi,0
bu mansur ülkü te geçen mansur kanal işte bir ibne var,1
user çok değil aynı,1
pir sulta abdal ey hızır paşa yazmak sağ o baş ben hasretmek koymak kavi kardaş yazmak yâr böyle kul olay kale tutmak el şekerlemek ezmek şiir dil yazmak yâr böyle,0
o kadar diş fırçalamak kadar gargar diş et hâlâ şişmek tel tedavi yetmek,1
user dünya se güzel insan,0
bir gün ölü bakmak öyle sevmek,0
mutlu olmak çaba bile harcamak artık,0
user hem kaşlamak göz ara olmak anlamak,0
ben bir sevgili var baş harf f,0
user se baş aynı terane sezon kapanmak hakem,0
elif önce ıspanak gözleme içinde ıspanak demek bu kız böyle değil o kızmak,1
suriye saat kavga gürültü tam poli gelir terörist susmak,1
aşırı yakışıklı uyumak ner bakmak uz,1
sır se yok user,0
user günaydın altemur aynen insan,0
gelecek aydınlatmak öğretmen yılmak sonra iş kalmak istemek kalıç istihdam istemek user user user,0
biz millet kadar olmak deli başka millet yok emin prenses olmak no make makyaj video olur dert yem eder millet fazla salak,1
iştah kesinlikle olay kendi yemek yiyecek bir pay çıkarmak can kendi,0
user user ada işemek saat direkt vapur istemek,0
ben aptal beceriksiz biri karşılık almak dayanılmaz bir acı zifirî karanlık bir,0
kayser dış olgun aktif var iletişim dm user,0
ben sanmak küs değil ben se silmek,1
zaman sonra yüksek korku olmak olmaz,0
user bu harika teşekkür eder papyon,0
user i̇nternet özel final,0
user sarhoş veri söz tutulmak göt girmek,1
youtube reklâm seçi dinlemek hayvan yüksek sesli alo çamaşır deterjan reklâm ne user,1
user i̇mamoğlu demek hayat kaç gitmek bir an seçi sonuçlanmak halk oymak oynamak,1
bisküvi bir şey yok hoca boğaz kurumak bura,0
user se fazla yormak ben ben fazlasıyla ödemek se kaybetmek bedel,0
bu sorumak tek olumlu yanıt vere ben mi user,0
mutlu yanak meselâ,0
ana yarın göndermek par demek telefon dünyada kimse güvenmek,0
user özür dilmek hayat ilk bir yermek dk erken gitmek atlamak,0
başkan muhalefet parti ilmek başkan suç işlemek yargılamak bir kai mi var bir bahsetmek parti muharrem ince desteklemek siz parti istifa zorlamak aday göstermek parti mi,0
user söylemek şark so,1
cihangir bebek acilen diz çekilmek partner ece olmak bakmak görmek reyting rekor çukur bozuk par harcamak bebek timsah yamaç öldürmek tamam en yamaç okey,1
user söylemek olmaz program artık istemek,0
sokak kul atılmak eldiven dolu o eldiven siz göt girmek hanzo ilk gebermek ummak,1
bir erkek konuşmak kız,0
ay önce aden tl almak peynir şimdi lira am beyinsiz dolmak artmak hepsi fiyat artmak sülük yaşamak fiyat haber yok se yapmak dolmak hesap falan gitmek çim yuvarlamak,1
user user ama şimdi detay özel ne olmak ben,0
kandil bayram sevmek hayır kandil,0
yazmak bitmek artık anne sinek ızdırap ruh teslim yoksa,0
user user takip sex paylaşım kaçırmak,0
user bilemek artık kelime hoşlanmak sanmak yüz demek,0
user yoo ben şampiyon demek ibne,1
siz rağmen mezun olmak am göt lale hoca belge hep göt girmek,1
user aksiyon kurgu yana beklenti oluşmak ben marvel heyecanlanmak film genelde mizah boğmak bu heyecan değil demek yalan olur karakter bir aramak gelecek mutlu,0
o papa hıristiyan katil yapmak katliam tecavüz iyi göstermek utanmak,1
sabah uyanmak yan yoksun sol bir acı se yoksun soluk kalmak köşe yalnız yorgun inanmak değil sonsuz bitmek gitmek seyretmek aşk sanmak yol yordam böyle yazmak ben öyle kanmak şimdi tek baş kim öykü,0
